"link-primary","link-primary href","CompanyLogo src","SearchResultCard__status","SearchResultCard__favoriteLink href","Tag","SearchResultCard__footerItem","SearchResultCard__footerItem 2","SearchResultCard__favoriteLink href 2"
"Customer experience management owner","https://www.jobs.cz/rpd/1624070148/?searchId=29b413bd-e69c-467b-a246-a98882b076b9&rps=233","https://my.teamio.com/recruit/logo?id=8b047973-84cb-47b1-a1b1-60a841f27a61&v=1617109114681&width=180","28. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D32%26q%255B0%255D%3Ddata%26addToFavorite%3D1624070148","Práce převážně z domova","mBank","Praha – Karlín","[object Object]"
"Designer zákaznických řešení (m/ž)","https://www.jobs.cz/rpd/1625156091/?searchId=29b413bd-e69c-467b-a246-a98882b076b9&rps=233","https://my.teamio.com/recruit/logo?id=89ed7c78-170b-45ca-9544-16d4184ca8bd&v=1651829982929&width=180","28. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D32%26q%255B0%255D%3Ddata%26addToFavorite%3D1625156091","","T-Mobile Czech Republic a.s.","Mladá Boleslav – Mladá Boleslav II","[object Object]"
"Designer zákaznických řešení","https://www.jobs.cz/rpd/1625155598/?searchId=29b413bd-e69c-467b-a246-a98882b076b9&rps=233","https://my.teamio.com/recruit/logo?id=89ed7c78-170b-45ca-9544-16d4184ca8bd&v=1651829982929&width=180","28. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D32%26q%255B0%255D%3Ddata%26addToFavorite%3D1625155598","","T-Mobile Czech Republic a.s.","Praha – Chodov","[object Object]"
"SPECIALISTA ENERGETICKÝCH ÚSPOR (50-65.000 Kč)","https://www.jobs.cz/rpd/1625148441/?searchId=29b413bd-e69c-467b-a246-a98882b076b9&rps=233","https://my.teamio.com/recruit/logo?id=a9f2daac-9344-411b-8a35-c94b8719a3fa&v=1631010904054&width=180","28. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D32%26q%255B0%255D%3Ddata%26addToFavorite%3D1625148441","","Advantage Consulting, s.r.o.","Mladá Boleslav","[object Object]"
"Lékař dialyzačního střediska  (m/ž)","https://www.jobs.cz/rpd/1625137769/?searchId=29b413bd-e69c-467b-a246-a98882b076b9&rps=233","https://my.teamio.com/recruit/logo?id=2c19afe1-2635-4340-bf1b-301a7e7d4f1a&v=1568803621589&width=180","28. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D32%26q%255B0%255D%3Ddata%26addToFavorite%3D1625137769","","B. Braun Medical s.r.o.","Praha – Nusle","[object Object]"
"NÁKUPČÍ/LOGISTA oddělení nářadí (ž/m)","https://www.jobs.cz/rpd/1625132254/?searchId=29b413bd-e69c-467b-a246-a98882b076b9&rps=233","https://my.teamio.com/recruit/logo?id=1b4ae9a3-93fe-48a0-ace4-17857ef2ceb7&v=1579774984162&width=180","28. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D32%26q%255B0%255D%3Ddata%26addToFavorite%3D1625132254","Odpovězte teď a budete mezi prvními","BM ČESKO s.r.o.","Praha – Chodov","[object Object]"
"VEDOUCÍ FINANČNÍHO ODBORU","https://www.jobs.cz/rpd/2000044037/?searchId=29b413bd-e69c-467b-a246-a98882b076b9&rps=233","","28. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D32%26q%255B0%255D%3Ddata%26addToFavorite%3D2000044037","Odpovězte teď a budete mezi prvními","Město Unhošť","Unhošť","[object Object]"
"DOTAČNÍ SPECIALISTA","https://www.jobs.cz/rpd/1618999454/?searchId=29b413bd-e69c-467b-a246-a98882b076b9&rps=233","","27. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D32%26q%255B0%255D%3Ddata%26addToFavorite%3D1618999454","","AGROFERT, a.s.","Praha – Chodov","[object Object]"
"Test environment administrator","https://www.jobs.cz/rpd/1625091451/?searchId=29b413bd-e69c-467b-a246-a98882b076b9&rps=233","https://my.teamio.com/recruit/logo?id=59d4830d-3b99-4ffa-accd-c74c8b641bfe&v=1586239935859&width=180","27. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D32%26q%255B0%255D%3Ddata%26addToFavorite%3D1625091451","Práce převážně z domova","Vodafone Czech Republic a.s.","Praha – Stodůlky","[object Object]"
"*****HR Analyst*****","https://www.jobs.cz/rpd/1625086098/?searchId=29b413bd-e69c-467b-a246-a98882b076b9&rps=233","https://my.teamio.com/recruit/logo?id=99612cf2-cda7-4385-8d77-5bc8d33bfc07&v=1568798552439&width=180","27. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D32%26q%255B0%255D%3Ddata%26addToFavorite%3D1625086098","Práce převážně z domova","JOBSTART s.r.o.","Praha","[object Object]"
"Junior konzultant/Intern - tým Pojišťovnictví","https://www.jobs.cz/rpd/1611690828/?searchId=29b413bd-e69c-467b-a246-a98882b076b9&rps=233","https://my.teamio.com/recruit/logo?id=f873bb09-aaff-4a1c-a44d-b13e5f6b17e6&v=1588858987784&width=180","27. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D32%26q%255B0%255D%3Ddata%26addToFavorite%3D1611690828","Možnost občasné práce z domova","EY","Praha","[object Object]"
"Junior konzultant/analytik–tým Interní audit a řízení rizik","https://www.jobs.cz/rpd/1617522517/?searchId=29b413bd-e69c-467b-a246-a98882b076b9&rps=233","https://my.teamio.com/recruit/logo?id=f873bb09-aaff-4a1c-a44d-b13e5f6b17e6&v=1588858987784&width=180","27. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D32%26q%255B0%255D%3Ddata%26addToFavorite%3D1617522517","Možnost občasné práce z domova","EY","Praha","[object Object]"
"Specialista/analytik plánování a operativního nákupu","https://www.jobs.cz/rpd/1610876444/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=157c9478-53cd-404b-8bd5-6ae48eef8daf&v=1640175936421&width=180","27. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1610876444","","HARTMANN - RICO a.s.","Veverská Bítýška",""
"Specialista řízení provozní efektivity (M/Ž)","https://www.jobs.cz/rpd/1622674993/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=240c73c2-100b-4540-a11f-28de1243cf5e&v=1643282390028&width=180","27. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1622674993","Možnost občasné práce z domova","ČEZ, a. s.","Plzeň – Východní Předměstí + 1 další lokalita","[object Object]"
"Global Customer Manager","https://www.jobs.cz/rpd/1625065268/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=7f580ef6-c138-4c8f-bba7-392a77469841&v=1636025945455&width=180","27. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1625065268","Možnost občasné práce z domova","onsemi","Piešťany","[object Object]"
"Global Customer Manager – Afternoon Shift","https://www.jobs.cz/rpd/1625064730/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=7f580ef6-c138-4c8f-bba7-392a77469841&v=1636025945455&width=180","27. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1625064730","Možnost občasné práce z domova","onsemi","Piešťany","[object Object]"
"SPECIALISTA PRO OBLAST ZDRAVOTNICKÝCH PROSTŘEDKŮ","https://www.jobs.cz/rpd/1615289187/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=7bd6947a-190c-4e36-ac19-b39b2a95c65e&v=1568803558342&width=180","27. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1615289187","","VŠEOBECNÁ ZDRAVOTNÍ POJIŠŤOVNA ČESKÉ REPUBLIKY","Praha – Vinohrady","[object Object]"
"Solution Architect","https://www.jobs.cz/rpd/1625055576/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=3678504c-aaaf-477b-80df-56bc82cd2ea4&v=1641366826142&width=180","27. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1625055576","Možnost občasné práce z domova","CETIN a.s.","Praha – Libeň","[object Object]"
"Senior SailPoint Specialist","https://www.jobs.cz/rpd/1604060138/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=6263c4ce-5c69-42d6-bc34-c7e32f639c93&v=1609841967022&width=180","27. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1604060138","Práce převážně z domova","PricewaterhouseCoopers Česká republika, s.r.o.","Brno – Brno-město + 1 další lokalita","[object Object]"
"SAP CONTROLS Senior Consultant","https://www.jobs.cz/rpd/1610884961/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=6263c4ce-5c69-42d6-bc34-c7e32f639c93&v=1609841967022&width=180","27. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1610884961","Práce převážně z domova","PricewaterhouseCoopers Česká republika, s.r.o.","Brno – Brno-město + 1 další lokalita","[object Object]"
"Siebel Consultant with possibility of a sign-on bonus","https://www.jobs.cz/rpd/1565837981/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=59d4830d-3b99-4ffa-accd-c74c8b641bfe&v=1586239935859&width=180","27. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1565837981","Práce převážně z domova","Vodafone Czech Republic a.s.","Praha – Stodůlky","[object Object]"
"PPC Specialist","https://www.jobs.cz/rpd/1620458349/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=13a18a14-e693-45c7-9779-8990cb221934&v=1685627851120&width=180","Končí za 3 dny","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1620458349","","Publicis Groupe","Praha – Libeň","[object Object]"
"FINANČNÍ CONTROLLER junior","https://www.jobs.cz/rpd/1624999642/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=cf088441-298f-489c-8d38-2a3e90ef2608&v=1568798913916&width=180","Končí za 3 dny","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1624999642","","Schindler CZ, a.s.","Praha – Jinonice","[object Object]"
"⋙ Supervizor logistiky - zaměření na inventuru⋘","https://www.jobs.cz/rpd/1624978037/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=fdb99c53-4e70-4d29-9fd4-8e4a02afd123&v=1635177509175&width=180","Končí za 3 dny","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1624978037","Možnost občasné práce z domova","mBlue Czech, s.r.o.","Praha – Velká Chuchle","[object Object]"
"Výrobní controller","https://www.jobs.cz/rpd/1622755990/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=f3352c27-8457-4852-8a14-c42066d9e877&v=1658317674524&width=180","Končí za 3 dny","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1622755990","Odpověď do 2 týdnů","CPL Jobs s.r.o.","Modřice","[object Object]"
"Konzultant - Management Consulting","https://www.jobs.cz/rpd/1608355535/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=6263c4ce-5c69-42d6-bc34-c7e32f639c93&v=1609841967022&width=180","Končí za 3 dny","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1608355535","Odpověď do 2 týdnů","PricewaterhouseCoopers Česká republika, s.r.o.","Praha – Nusle","[object Object]"
"Konzultant  v týmu Business Recovery Services","https://www.jobs.cz/rpd/1610660709/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=6263c4ce-5c69-42d6-bc34-c7e32f639c93&v=1609841967022&width=180","Končí za 3 dny","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1610660709","Odpověď do 2 týdnů","PricewaterhouseCoopers Česká republika, s.r.o.","Praha – Nusle","[object Object]"
"Internship v odd. účetního poradenství","https://www.jobs.cz/rpd/1615385335/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=6263c4ce-5c69-42d6-bc34-c7e32f639c93&v=1609841967022&width=180","Končí za 3 dny","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1615385335","Odpověď do 2 týdnů","PricewaterhouseCoopers Česká republika, s.r.o.","Praha – Nusle","[object Object]"
"IFRS Expert","https://www.jobs.cz/rpd/1591231615/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=6263c4ce-5c69-42d6-bc34-c7e32f639c93&v=1609841967022&width=180","Končí za 3 dny","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1591231615","Odpověď do 2 týdnů","PricewaterhouseCoopers Česká republika, s.r.o.","Praha – Nusle","[object Object]"
"Discover Trainee Program - Junior Business Executive","https://www.jobs.cz/rpd/1617200536/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=59d4830d-3b99-4ffa-accd-c74c8b641bfe&v=1586239935859&width=180","26. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1617200536","Odpověď do 2 týdnů","Vodafone Czech Republic a.s.","Praha – Stodůlky","[object Object]"
"Technology Program Discover - Junior Demand Manager","https://www.jobs.cz/rpd/1618052110/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=59d4830d-3b99-4ffa-accd-c74c8b641bfe&v=1586239935859&width=180","26. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1618052110","Odpověď do 2 týdnů","Vodafone Czech Republic a.s.","Praha – Stodůlky","[object Object]"
"Zkušební technik – operátor","https://www.jobs.cz/rpd/2000043502/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","","Končí za 3 dny","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D2000043502","Odpovězte teď a budete mezi prvními","Zkušebnictví, a. s.","Praha – Běchovice","[object Object]"
"Pricing Mid-Senior Analyst","https://www.jobs.cz/rpd/1624397190/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=b718e76b-76d0-49e2-a624-964baafef79c&v=1657720886683&width=180","Končí zítra","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1624397190","Možnost občasné práce z domova","Hays Czech Republic, s.r.o.","Praha","[object Object]"
"Hledáme nadšence do schvalování hypoték","https://www.jobs.cz/rpd/1620215733/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=ebfd9d03-0292-42de-a716-afbd5291619a&v=1578320722370&width=180","Končí zítra","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1620215733","Možnost občasné práce z domova","Air Bank a.s.","Brno – Staré Brno","[object Object]"
"Insurance Advisory Manager","https://www.jobs.cz/rpd/1620635358/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=6263c4ce-5c69-42d6-bc34-c7e32f639c93&v=1609841967022&width=180","21. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1620635358","Odpověď do 2 týdnů","PricewaterhouseCoopers Česká republika, s.r.o.","Praha – Nusle","[object Object]"
"Insurance Advisory Senior Consultant","https://www.jobs.cz/rpd/1622753380/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=6263c4ce-5c69-42d6-bc34-c7e32f639c93&v=1609841967022&width=180","Končí za 9 hodin","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1622753380","Odpověď do 2 týdnů","PricewaterhouseCoopers Česká republika, s.r.o.","Praha – Nusle","[object Object]"
"Bankéř/ka s pokladní činností, ADAPTAČNÍ ODMĚNA 20 000 Kč","https://www.jobs.cz/rpd/1618149365/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=deaf34d0-9393-4265-9823-dcee961fd65b&v=1580384178111&width=180","14. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1618149365","Odpověď do 2 týdnů","Komerční banka, a.s.","Domažlice – Týnské Předměstí","[object Object]"
"Asistent/ka nákupčího","https://www.jobs.cz/rpd/1620619626/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=1b4ae9a3-93fe-48a0-ace4-17857ef2ceb7&v=1579774984162&width=180","14. června","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1620619626","","BM ČESKO s.r.o.","Praha – Chodov","[object Object]"
"PRODUKTOVÝ ELEKTROINŽENÝR","https://www.jobs.cz/rpd/1615751128/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","","Aktualizováno před 9 minutami","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1615751128","Odpovězte teď a budete mezi prvními","Vertiv Czech Republic s.r.o.","Nišovice","[object Object]"
"Procesní technik - výroba a montáž kabelů (m/ž)","https://www.jobs.cz/rpd/1626740667/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","","Přidáno před 11 minutami","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1626740667","Možnost občasné práce z domova","FRONIUS Česká republika s.r.o.","Český Krumlov – Domoradice","[object Object]"
"Asistent/ka regionálního koordinátora pro Prahu","https://www.jobs.cz/rpd/2000051116/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","","Přidáno před 11 minutami","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D2000051116","Možnost občasné práce z domova","Věda nás baví o.p.s.","Praha – Nové Město","[object Object]"
"Office & HR Manager","https://www.jobs.cz/rpd/2000048942/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","","Aktualizováno před 15 minutami","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D2000048942","Odpověď do 2 týdnů","DLA PIPER","Praha – Nové Město","[object Object]"
"Manažer logistiky (ž/m)","https://www.jobs.cz/rpd/1618940488/?searchId=de3e7409-439c-462d-ba44-29c315d0fc67&rps=233","https://my.teamio.com/recruit/logo?id=3be2a311-e837-4f13-a88c-e4d070b9e3d4&v=1568798192947&width=180","Aktualizováno před 16 minutami","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D33%26q%255B0%255D%3Ddata%26addToFavorite%3D1618940488","","ADECCO spol.s r.o.","Bystřice nad Pernštejnem","[object Object]"
